id	document	label
1468948	웃고즐기고망가짐을즐긴다면~	1
7123338	서로 낯선이들을 등장시키면서도 철저히 가족애만을 표현했다.	1
394133	가벼운 마음으로 보면 정말 최고의 영화!	1
7483567	박중훈과 차태현의 만남은 참 재미있네 ㅋㅋ 투가이즈에서도 재미있고 여기에서도 참웃겼음 ㅋㅋ	1
4095691	굳 잡!	1
4671879	숟가락 들 힘만 있으면 ㅋㅋㅋ 영화는 굳	1
8118589	출근준비하면서 보는 드라마..영주 이 나쁜기지배ㅋㅋ 은희가 좀 답답하다..영주가 그렇게 말못되게하는데 어떻게 그걸 참지?다음편 예고편을 상세히 알려줘서 되게좋고..전개가 좀 더 빨랐음 좋겠다지금 너무 꼬는듯ㅠㅠ 어서 누명쓴거 밝혀졌으면..	1
8618354	아니 이 영화가 평점 7점대가 되어 버렸네. 화끈한 전쟁 영화 기대하고 본 어린이들 많네.	1
9426042	""" 아~~~그랬냐~~~발발이 치와와 스치고 왜냐햐면~ 왜냐하면~ """	1
9820235	짱 !해리포터 팬이예요.	1
6593403	주드로~	1
4073411	잔잔하고 따뜻했다. 학창시절이 그리워져서 눈물이 핑..	1
8253627	그냥그냥그냥그냥그냥	1
6223143	쩐다... 진짜...	1
2752852	그어떤 헐리우드 영화보다도 웅장했으며 박진감 넘쳤다. 감동적인 연출과 스토리..!	1
9078808	재미있는데 너무 콩가루 ;; + 결론이 좀 허무~, 하지만 잼있음~	1
7740463	개쩜 진심으로 .... 개속 웃엇다	1
10127230	영화 평점은 안남기는데...정말...톰 크루즈는 로맨틱코미디 이런 쪽도 너무 잘어울릴듯. 팔방미인이 따로없어. 매력폭발인데 잘생기기까지해. 화면 보면서 탐 웃을 때마다 내 입가에도 미소가...ㅋㅋㅋㅋ	1
3514063	상당히 흥미로웠음.	1
9420004	가슴을 요동치게 하는 심리적 공포와 스릴	1
5096817	좋구나, 양쪽 다 공감할 수 있는 내용을 담고 있지만 좀더 백인의 시선에서 본듯	1
9838626	한번쯤 봐야할 기억에 남을 영화~	1
6109353	평점 보지마시고 한번꼭 보시라고 말씀드리고싶네요^^	1
7789939	so good. 평점 8.0	1
5238369	헐 부인 남자 왜용서하는거 -_-남자도 나쁜놈!!	1
4757293	강대위를 일찍 알지 못한게 안타깝다..	1
7836101	잼있음	1
6044471	마지막 엔딩이 맘에든다	1
9456549	의외로 평점 안 좋게 주는 사람들이 많네.. 스토리 자체는 진짜 좋은데,, 영화 후반부 귀신 나오는 장면이 오버스러운 것 빼고는 정말 잘 만들었음	1
5134818	대사 한줄 없으나 이렇게 흥미롭고 깊이 있는 관점이라니 놀랍다 9점대가 아깝지 않은	1
359894	에릭의 살아 있는 연기 죽여줌	1
9233402	멋지다!! 나도 사회에 복수하고십다.	1
8673217	난 재미있게봤는데 평이안좋네..	1
3539820	이런 영화의 영자도 모르는것들아,케이트연기만 봐도 이건 만점이야ㅋㅋ	1
8890046	내가 재방송로 처음 뵜는데 너무 재미있어서 1화 부터 더 봤어요. 근데 10부작이라서 너무 아쉬워요. 2탄도 나왔으면 좋겠어요. ㅎㅎ	1
2703849	초반 긴장감 있게 진행되나 후반 다소 상투적인 스토리. 다소 아쉬움. 평점 6.5	1
10111194	전체관람가이지만 진정 어른들을 위한 영화	1
3077788	초중반은 잔잔함을 초월하는 지루함... 그러나 후반은 숨이차는..감동	1
824839	임달화의 매력을 물씬 발산한 절정 액션 느와르.....	1
1321867	이만한 ost음악이 있을까?	1
9835936	최고에요... 정말 재미있음	1
8216067	시청률더오름 좋겟음ㅋㅋ	1
6298582	죽은 연인도 살려내던 그 긴박한 순간 그리고 다시 찾아온 비극에 슬펐다.	1
8230716	내 인생에 가장 슬프고 가장 무서운 영화.	1
9270249	솔직히다큐라고해서 재미없을줄만알았는데 생각보다재밌고시간도빨리가고 뒷이야기도 나왔으면좋겠네요!!나인뮤지스팬이라면한번쯤 꼭보세요!! 혼자보면서눈물흘렸다는건안비밀ㅠㅠㅠ	1
4264466	^^ 좋은영화	1
4523401	비로소 과거로 부터 엄마로 부터 벗어난 할람. 마지막 그의 미소가 매우 인상적.	1
7780232	평생 주인을 모시며 살아온 종속된 simple life일지라도 그녀의 인생을 누가 부정할 수 있겠는가. 유덕화 최고의 영화는 이제 이 영화로 바꿔야겠다.	1
9367828	한번보셔요 그럼 느낍니다	1
9103064	멋있는 영상미와 훌룡함 ost의 조합	1
6589432	이 드라마를통해 정경호,이민정 팬됬음..ㅜㅜ 둘다 너무좋음.. 앞으로도 두배우 기대할게요	1
2554272	작은 고추가 맵다라....	1
10007433	과거를 추억할수 있는 영화를 검색하다가 블로그 추천으로 보게 되었는데요.. 20살 중반인데.. 왜 이리 동감할수 있는지.. 나 그 사람의 향기를 알아요.. 분명 같은 감정일 거라고.. 그래도인연이 아니라 스쳐갈 사이라면.. 휴 지친마음 울려주네요	1
3919253	파리에 가고 싶다	1
5852214	진실과인권,신념을 지키려 온몸으로 부딪치다..훌륭하지만 역시 평범하게 사는게제일	1
1628480	아~~진짜 또 보구 싶다..^^;;추억의 영화...	1
5308833	쵝오의드라마	1
5470082	커처형의 킬러스를 보기전에 꼭 봐야할 영화。맥형님 완전 우껴!! ★굿잡★	1
10068061	여운이 길어요 왜 그렇게 눈물이 나던지..	1
8576166	기대했던 만큼 재밍있었습니다	1
10269271	또 다른 세계를 향한 그 몸부림이 처절하도록 찬연하다. 비록 무수한 고통과 슬픔이 동반되더라도, 그 싹 멋지게 피워나가길!	1
9667122	스릴과 여운이 동시에 남는 고발보고서	1
7103873	훈훈함을 느껴지고 후세인을 통해이주한이의고향에대한향수도있어. 뭉클해요. 쳉크를통한미래도ㅋㅋ중간중간. 코믹요소땜에더재미있었어요	1
4276672	에이미아담스의 또다른 매력을 보게한 영화~ 일상적이면서도 독특하고 훈훈한	1
9561172	역시 미야자키 하야오 작품은 진짜 재미있고 감동적이면서 괭장히 그림체도 좋고 와...감탄사가 절로 나옵니다.	1
9019138	오랜만에 보니 ㅋ 더 재밌네요 여기 나오는 드래곤 매력이 넘쳐요~ㅎ ㅎ재밌는 영화임~강추해요~ㅋ	1
565837	글쎄 달라진게 없군	1
4244404	시사회 다녀왔어요ㅋ영화 노래 대박입니다~	1
4102806	드라마랑 스페셜 다 본 뒤 영화를 본다면 이 영화가 왜 최곤지 알 수 있음	1
9903087	잊혀져가는 소중한것들에 대해서.. 인생은 그럼에도 아름다운것	1
4124662	재밌는데	1
8360518	멋있게 꾸미지 않고 정말 리얼리티를 살린 드라마네요. 너무 리얼해서 가끔 웃음이 나오네요. 배우들의 연기도 쩔어요.	1
9369154	따듯한 드라마예요. 진부하지 않은 내용 전개라 좋아요. 물론 연기자들의 연기가 더 좋지만~♥.♥이동욱 신세경의 케미가 달달하네요~고비서님의 감초 역할도 좋아요ㅋㅋ 딴사람이었음 어색했을 것 같아요!!	1
7905310	스토리도 탄탄하고 이윤성과 김영주검사의 심리싸움(?)도 정말 기대하게 만들어용♥ 김나나하고 이윤성 잘 어울려><	1
7691301	따스함	1
8585014	사람과 삶...여기에 대해 깊게 생각해보게 하는... '쇼생크 탈출'과 함께 교도소 영화중에서 단연 최고입니다. 뻔하고 억지로 눈물짜내는 '7번방~~'과 같은 수준낮은 교도소영화와는 차원이 다릅니다.	1
9369329	극장에서 보다가 나무늘보 존이 불피우기를 자신하다가 갑자기 눅눅해진 날씨에 나무를 맥없이 비벼대는 장면에서 완전 빵! 터져 진심 유쾌하게 웃었다. 새로운 캐릭터의 부활~	1
8211979	설명이 필요없는 영화다.	1
7899604	부모 자식 애증관계를 확실히 보여준 드라마	1
9330768	아 진심 기분나쁜 엔딩 영화는 잘만든영화인데 엔딩이 ㅈ같네요 리얼 불쌍한여주	1
5170614	정말 감동도 있지만 재미도 있고 몰입도가 좋았던거 같은 작품	1
6991606	good	1
1350035	이토록 악랄하고 사랑스러운 악녀는 없었다!!	1
3926711	감독님 ! 서울고 잘생기고 머리긴애에요 ^-^	1
6147547	왜 여기서 우리고전명랑만화 찾고 있냐. 거기 가서 써라.	1
1810934	페이스 포스터보고 반전을 알았다.. 쳇... 이게 공포영활까..?	1
1241651	재미도 있고 드니로의 웃음 즐겁다	1
6969560	이건 정말 잘만든 오락영화, 당시에는 생각하기 어려운 반전결말까지(지금이야 이영화 이후로 많아진 결말이지만) 역시 제임스 카메룬 이란 말 밖에 할 수없겠군...거기에 아놀드 전성기 연기까지 더해져 재미는 보장함	1
4630165	음 나름 교훈적이고 재밌었어요 킬링타임용으로 최고!!!!!	1
6094356	하비에르 바르뎀..놀랍다..	1
10122490	평점이 왜이럼 참 고운 영화라고 생각하는데	1
7963066	이한편의 영화보고 세상의 이치를 깨닫게 될것임. 아는사람은 다 공감할꺼에요.	1
8064311	재밌게봤다 ㅎㅎ 추운 날씨에 마음을 따듯하게 녹여주는 영화	1
4524832	좋은영화도 많이 만드셨는데..너무 아까운 죽음이예요.삼가고인의 명복을 빕니다.	1
5420376	황정음 나오는드라마는 당연히 10점줘야지;	1
2017836	자유? 낭만? 기괴? 방탕? 무질서? 당신이 선택한 답은?	1
7041442	장군의아들재미있다^^*	1
10063938	미술, 촬영이 굉장히 돋보였던 영화	1
5487607	10년이 지난뒤에도 충분한 긴장감을 주는 영화. 도미닉 세나 감독의 수작.	1
449295	평소에 발견하지 못했던 것들을 한번 챙겨보게 한는 작품	1
6632154	영화 스토리 흐름상 지루하지않고 일본영화는 정말 신기하다	1
7940083	코난의 다른작보단 스릴이 덜했던거같지만 역시 코난!	1
30605	안보면 후회하게 되는 드라마..	1
5765237	wow~재밋어요	1
8627968	티비로봤는데이것은우리나라와통일이이루어지게하는영화에요잘만드셨네요그럼전이만.	1
3988304	지독하고 처절한 탱고선율 같은 욕망,,,	1
10250432	원본 영어판은 영국식발음이 정말좋아요. 더빙판 자체를 싫어하는사람이라서. 본재목은 brave 에요	1
8775618	영상이나 음악이나 몰입도나 모두 좋음. 상영시간이 길었는데도 그런 느낌이 들지않았음.	1
3020057	처음엔 뭐야? 이랬는데 보면 볼수록 빠지는 영화	1
9645065	평점 낮을 이유가 없는데.. 재밌었다! 평점 보고 영화 보곤 하는데 낮은 평점 보고 포기하는 사람 있을까봐 평점 주게 됨!	1
9274308	세상에 다시 없을 27분짜리 영화!..박희순과 공효진..그 이름만으로 값진 영화!..	1
9874114	포드주의를 통렬하게 비판한 찰리채플린 방식의 유쾌한 코메디그의 천재성이 돋보인다	1
8990671	남다은 평론가 지가 이해 못 했다고 혼자 0점 주는거 봐라ㅋ	1
9981086	지금 이대로도 괜찮아~.	1
9581198	폴토마스앤더슨은 천재다. 21세기를 주도할 천재감독중 한명이다. 델어윌비블러드도 최고다. 마지막 대사 '아임 피니쉬드'는 잊을수가 없다	1
6151266	여운남는 영화네여	1
10149822	10점 주는게 미안한 영화는 이게 처음인듯	1
9135049	찌질한 남자의 위대한 사랑이야기.. 500일의 썸머를 재밌게 봤다면 추천~!!	1
5332485	아름다운 시절의 아름다운 영화..	1
2123398	기대버리고, 유치한거 안따지면 정말 재밌게 볼수있음 ㅋㅋ	1
3236253	아... 어떡하나... 울음이 멈추질 않는다..	1
5168720	덴마크 만세! 레고 만세!	1
7908875	한국판이 최고~!!	1
8414631	마음은 9점, 독립영화인거 보태서 10점.캐스팅 탁월하고 소재가 신선하면서도한국정서에 제법 보편적이랄까.지루함없는 전개방식도 좋고여러모로 몰입하게 하는 요소가 다분했다.밍크코트의 역할이 제목값에 비해 적은 게아쉽고 의아했다.	1
8834181	엑스트라로 나왔지만 너도 곧 큰 배우가 될거다 정해욱 ㅋㅋ응원하고 있응께 기죽지말고 열심히 해라 ~~~!	1
8377406	잼씀ㅋ 한국 인정해주는거 막 뿌듯하기도 하고ㅇㅇ 근데 약간 서울어쌔신 춤 잡아주는거 아쉽긴 한데 미국영화니까 그건 어쩔 수 없는거겠지!!!ㅋㅋㅋ 아무튼 괜춘한 영화였음. 잘봤슴당:)	1
4682835	초딩때무서워했던 사람이 나말고 이렇게 많다닠ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1
8530575	로그인하게만드네ㆍ액션cg는 솔직히진짜어색하고 말도안되게그려서 유치함ㆍ 마영전이계속생각나는것도사실임ㅋㅋ근데 나머지는다괜찮았음ㆍ9점^0^ 현시대 저런순수한사랑이 존재할수는있을까?하는생각이 마니드네요 오랜만에 가슴찡한영화보고가요	1
7066658	어릴때 봤던 영화인데 이 영화때문에 트랜스젠더에 대한 편견없이 자랄 수 있었던것 같다 특유의 유머와 자유로워 보이던 세 주인공에게도 사랑은 쉽지 않더라	1
1444213	멜로영화라는 타이틀이 붙는 다면 이 영화정도는 되야지..	1
6582211	생각보다 평이낫네 어릴때 무지재밋게봄	1
8753080	에로영화도 하나의 장르이다	1
1645144	내 인생에도 이런 열정이 있으면	1
9323418	파일 이병 너무 불쌍하다 ㅠㅠ	1
9280406	정말최고네요. 힐링이됩니다. 이틀을 통으로해서 다봣어요.제인생최고의 드라마가될듯해요.	1
10186263	재개봉 되는 이유가 있다	1
5875601	나에겐 최고에 영화인데 다른사람들은 아닌가봐... // 사람들 참 다양해....	1
9450946	제가 약간 우울할때..자주 봤던 영화에요..이 영화보면 너무 웃어서 눈물을 흘렸던 기억이..한국영화에서는 좀처럼 볼수없는 SF그급 코미디 영화!	1
9823000	이런 수작이 숨어 있다니...스토리 연기 몰입도 다 좋다.형제애란 이런 것이다.실화라고 하니 놀랍다.	1
5690142	영화보는 내내 손에 땀이 흥건.. 2004년은 여고생 시집가기의 해였지..	1
9607005	너무 좋다 양조위의 눈빛에 빨려들거 같다. 그림한편 보는 듯한 영화	1
8705227	원작보단 못햇지만 평점을 올리기위해서 9점을 주겟다...	1
2540376	감미로운 음악과 함께 첫사랑의 애틋한 심리를 잘 표현한 명작품이다.	1
4427454	장 뤽 고다르가 말했지 내영화 인생은 우뢰매 전과 후로 나뉜다고 조평신들아......	1
3266529	내 생애 최고의 드라마.달래야!오준아 잘 살고 있는거지?	1
8821141	언젠가 글로 쓰고싶은 이야기입니다. 소중하게 잘 봤습니다. 남겨주셔서 감사합니다^^	1
292829	최고지~최고!	1
7709088	허접떼기 집결호와 같은 감독이 만든 영화라는게 믿어지지 않을 뿐, 여주인공 황신혜 닮았네	1
2680538	쿄코누나 너므 조아 . . . 사랑해~	1
3381646	결말에 주인공 통로 어케 빠져나감? 화염장치는 가동되고있고 밧줄도 없는 상황ㅋ	1
9965136	남매는 그런게 아닐까? 때로는 엄마같은 누나, 때로는 오빠같은 동생, 잔잔함 그리고 일본특유의 소박함이 묻어나는 따스한영화.	1
10164841	전쟁+액션+스릴러+드라마++연기까지 완벽한 명작이네요. 영화내내 속죄에 대한 철학적 질문도 던진 근래 보기힘든 수작!	1
4477305	CG가 없지만 사실적인 액션에 만족 여배우도 예쁘고 갠적으로 만족한 영화	1
95727	이건 스토리가 아닌 실화였고 역시나 감동적이었다.	1
7970890	보면서 감동해서 울었던 영화.7살때 봤는데 아직도 생각난다.	1
9679406	마지막에 가족이 더 돈독해진 것 같아서 감동.. 결말도 좀 소름이고	1
6387991	이거 정말 말이안나오게 소름이돋네요 정말재밌고 감동적이에요 앞으로도 화이팅!!!	1
5886676	정말 이영화를 보고 힘든 삶속에서 좌절과 고통을 이겨내는 모습을 보게된것같음..	1
8092926	영화같은 실화... 결말로 갈수록 훨씬 놀라운.	1
8097768	2년이 지나도 잊혀지지 않는 소중한 드라마.	1
4099495	재밋는데왜;	1
9832010	영웅의 내적갈등의 절정을 보여준다.	1
8690420	계속봐도 재밌는영화임 근데 3.4편은 재미없음	1
8658194	역시 김기덕 이다 역쉬~	1
3589856	왠지모를 잔잔한 미소가 띄어지는 영화.	1
9914891	감동의 여정.고독과의 전투.	1
10219500	가장 재미있는 상상이 세상을 움직인다!	1
1124873	원래, 청춘은 지리멸렬하고 건조하다.	1
9599178	오 엽문형님 니오신닼ㅋ	1
4169446	나도 남자지만 남자의 사랑은 불쌍하다.	1
9434367	먹먹하다... 아.. 뭐라 말하기 힘든 이 기분... 좋다	1
2828	포스터도 그렇고 해서 재미있을것 같다.	1
7840784	올??? 찌질한 스커드가 노만 리더스 행님이었다니 !! ㅋㅋ	1
458217	이런 영화가 바로 명작!	1
4791200	아직도 기억나는 드라마 ㅠㅠ 진짜 최고 ㅠㅠ	1
9756032	동막골의 순수함에 감동했다	1
9084222	시리즈 총 관객수 2110만 평균 관객수 350만 역대급 명작!	1
7731476	매편 매편 예상 할 수 없는 스토리 전개.. 정말 놀랬다..	1
9843983	작년, 저한테도 비슷한 일이 있었어요. 제 얘길 듣고 친구가 추천해서 봤는데... 잊지 못할거예요 그 아이도 그리고 이 영화도.. 다른 점은 전 셀린느처럼 감정에 솔직하지 못했다는 점.. 후회해요 이 영화를 보는 다른 분들은 저같은 후회하지마시길!	1
5303609	오빠들 징리ㅠㅠ	1
9601973	미치겠다 진짜....	1
5610641	뒤늦게지만- 이때 이 시청률이 왜케 안나왔는지 모르겠다. 독특하고 멋진 전개 !	1
9366007	뭔가 여운이 남고 사랑했던 여자친구가 생각나네요 여자주인공이 정말 이쁘시네요	1
9803348	주님은 어디계시나이까	1
5160143	가하 파	1
8038170	2001년 한국 영화 생각하면, 이 작품은 지나치게 평가절하되어 있다.	1
5141344	재밌지만 ..이영화 개봉당시 쥬라기 공원 1 나온.. ..ㅠㅠㅠㅠ	1
3850897	선입견 버리고 보면 진짜 재미있고 잘 만든 영화!!!	1
6694123	홧팅	1
9801363	어쩌면 인육을 즐기는 렙틸리언들에게 바치는 클라이브 바커의 헌사... 시간가는 줄 모르고 봤다.	1
3503528	기대이상으로 재밋다 ㅋㅋ 스릴넘치고 특히 바다속에서 ㅋㅋ	1
9809636	뻔한 소재이지만 앞날을 예측할 수 없다는게 이 영화의 묘미! 근데 남주의 죽음은 좀..	1
4678278	추억에....	1
7337906	굳이에영~	1
5837190	궁예 관심법 안쓰네?	1
8951670	겁나 재밌었는디ㅋㅋㅋ	1
10277646	아 다른말 하기도 귀찮다 그냥 쩖이다 이건 봐라 정말	1
2357308	이해는가지만그래도..친구의마지막까지그런부탁은좀..;;암튼정말괜찮은영화!!	1
9911441	미치지 않는게 이상할 따름..여주 넘불쌍..감정씬 표현잘함	1
6009042	재밌었당ㅋ	1
9032489	cg없이 한순간도 질린장면이없엇던 sf영화	1
3006315	등골이 오싹해지는 인간의 집단욕망	1
9063597	감독이 궁금해지는 영화	1
10033391	괴수 영화는 1. 도시가 부서지는 장면 1. 괴수와 군과의 전투씬 3.납득가는 괴수 발생과 주인공 동선 4.그 속에서 살아 남으려 하는 사람들 정도가 솰아있어야 한다.수작이다. 또 봤는데 또 보고싶음. 평점 낮은 이유는 아마 1인칭시점 적응 못한인간	1
82805	제가 어릴적 순수할때 봐서 그런지 항상 기억하게 되는 영화입니다	1
10076411	크로넨버그와 비고모텐슨의 대표작	1
9542493	성룡님과 크리스 터커님 넘 잘맞음...ㅋㅋ	1
1042493	새벽에 눈을 말똥말똥해주게 하는 영화	1
7079618	시대의 감성을 그대로 영화에서 보여주고 있다..요즘 좋은 기술과 제작환경으로 저당시의 감성을 이것보다 더 정확하게 표현할수는 없을것.	1
7826234	마지막 대결결과? 안알랴줌^~^	1
4471669	실화라서 감동이었다.	1
8666275	네셔널지오그래피는 예전에도 재밋었지만 코스모스는 그 재미가 소름 끼칠정도 더군요. 이전까진 본방사수를 못했지만 요번주부터 본방사수하겠습니다. +ㅁ+	1
8900327	윤아땜에 엠한 영화에 별점말아먹는 덕후 새퀴들 땜에 10점 보탠다 아오 정신병자들ㅡㅡ	1
5148311	몸을 아끼지 않는 액션씬... 그냥 대단...	1
9293968	핍진하면서 드라마틱하기가 쉽지 않은데...	1
1148438	아련한 추억속에 때묻지 않은 우정!	1
10104651	차피의 성장하는 모습은 잘 표현했지만 여기에 나오는 인간(악당)들은 진심 인간성이 없다. 아니 아예 인간이 아니다.또 마지막이 야간 비현실적인듯	1
1923813	짐자무시를 사랑하는이유	1
7455008	정말 재밌었습니다 연기도정말 일품인거같고요!!배우에게반했어요♥.♥	1
7965778	저는 개인적으로 잘봤음, 여주인공이 이뻐서 만점 이에요. 내용도 현실성의 동작을 떠나 내용 자체만 본다면 괜찮았습니다. 수고요~!	1
3007192	우리나라에도 저런 넘들이 멀쩡히 살아있을 텐데..	1
87093	푸하하하!!!! 정말 웃겨요 깜찍한 사람들 같으니	1
7426635	최고의 연기	1
6427355	나는잼는데 ????????????????	1
3765316	내가세상에서제일좋아하는영화 너무 매혹적인 영화다	1
10090391	말이 필요없는 최고의 영화	1
5528764	미국적이지 않아서 좋았던 영화	1
3417179	중학생 수준의 영화군	1
9856645	75년 지나도 마지막 장면에 전세계를 인정한 채플린의 연설	1
4349331	한번보면 모르는 영화. 두번이상봐야 하는 영화	1
8090714	말이 필요한가. 비운의 여왕 프로메슘의 일대기	1
7695347	엑소시트트1 이후 시리즈 중에서 가장 임팩트 있는 작품. 흔하디 흔한 관객놀래키기가 아닌 조여드는 공포를 간만에 선사 해준 작품. 중고딩딜 입맛엔 맞지않은 철저한 성인공포물	1
2528992	즐거운 감동의 영화 입니다.^^	1
2975220	외동아들인 나에겐 더 할 나위없이 영화 속의 가족이 되고 싶었던....^^*	1
8661475	몇번을 봐도 재밌음ㅋㅋㅋ	1
3050729	진짜 재밋던데 왜들이래 ..	1
8679670	좀 뻑뻑한 부분이 있었지만 너무 좋았어여ㅜㅠ 진실이라 생각되는것들이 얼마나 얇팍한 것들인지끝에다가가 알면 알수록 인물들은 선택의 기로에 섰네요 결말이 뭐든간에..	1
7237134	역시나루토	1
4176641	비극적이고 묘하다. 이런 이야기를 생각해 낼 수 있다는 것이 놀랍다.	1
6591341	남녀 주인공이 정말 잘 어울리고, 넘 예뻤던 드라마! ^^* 엔딩 또한 참 맘에 드는 작품! ㅎㅎ ^^* 잘 봤어요~ㅎㅎ	1
3907390	저는 게봉하자마자 보았습니다.!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!	1
8727450	무슨 CG타령들을 그리하나,, 보는데 그닥 지장없구만,,너무 감동적인 영화였음ㅜㅜ	1
6100213	화려한영상미와 장쯔이연기에 지루할 틈이 없었음!굿굿	1
679704	네이버평점믿을만한게못됨을알려주는영화.원작에비할때허접함.	1
4787754	최고에요,ㅋㅋ	1
6115219	골디혼이 넘 넘 웃겨서 만점 ㅋㅋㅋㅋ	1
5578992	매력 넘치는 두 배우	1
8274854	뻔하디 뻔한 스토리지만 군더더기없이 잘 만들었다. 발레와 액션영화가 겉돌지 않고 잘 섞여들었고 나름 몰입감도 있었다. 재밌네	1
6580205	영화를 보는것만으로도 마음의 휴가를 다녀온 느낌.소박하지고 잔잔하지만 지루하지않은..그래서 다시 보고싶은 영화.햇살가득한 비이의 부엌과 요리도 인상적	1
10148829	액션도 연기도 스토리도 꽤 괜찮음. 아버지의 역사를 좀 상세히 설명해줬으면..엄청난부성애에 눈물 또르르...	1
7800861	결말이세드엔딩이아니길빌었는데결국엔세드엔딩으로끝났네요ㅠㅠ하지만월화무정도시보는재미로살았습니다ㅋㅋ앞으로무슨재미로살아야될지ㅋㅋ	1
2704418	우웩볼 작품중에서 그나마 볼만은 하네	1
10244250	할머니생각이 많이납니다...정말가슴아파여...진솔한내용같아 너무조았어여~	1
4565015	잔잔한감동을준영화.보고난후감동의여운도길었네요~오늘장진영님의이영화가보고싶어요	1
1994863	장학우에 대해 다시 생각하게 된 영화다.	1
3600847	완전재밌어요 또보고싶네요	1
4468331	씁슬함을 재밌게 표현함	1
8567896	창업을 꿈꾸는가! 좋은 아이템이 있어 사업을 하려하는가!! 그렇다면 기를 쓰고 이 영활 보기바란다!! 그 멀고 험한 여정에 스승이 될것이요 지침서가 될것이다... 혹은 단념에 도움이 될지도... 참 오랜만에 박장대소하며 본 독립영활세~~~ ★	1
8040697	재밌는데????평점왜이러지??	1
9178748	베스트댓글 중 공감 가는 것.80년대 후반 90년대 미국 느낌 좋다.특유의 포근함이 있음...이 영화도 그러함.!!	1
3794232	헐..이정도평점의 영화는 아닌데...;귀엽고 사랑스러운 무난한로맨스정도?~	1
161995	재밌음.ㅋ	1
9139515	추노 이후 장혁의 최고의 연지이자 역할 인 것 같다>.	1
4256290	나는 재밌던데 ㅋㅋ	1
9590592	힘겨운 전쟁 그사이에서 빛나는 아름다운 우정	1
7534496	어렸을때 잘 봤으 ㅁㅋㅋㅋ	1
9650693	179분이라는 엄청난 러닝타임 이지만 전혀 지루하지가 않다.그리고 디카프리오의 미치 연기력.	1
1615521	추억의 드라마..너무 재밌었는데	1
7973578	골라보는 재미~ 빠져드는 재미 ~ 유작이라는 게 안타까울 뿐이다	1
2425396	좋아요	1
8456874	정말 좋은애니매이션!!꼭한번봐야되요!	1
9802670	그래그래이거야 ㅎㅎㅎㅎ	1
1395680	웨딩크래셔처럼 폭팔적이진않았찌만 정말 재미있고 유쾌하고웃김	1
1712643	개인적으로 감명깊고재밋게 봤는데..뭔가 가슴 뭉클한게있는데..	1
9164672	클레멘타인이전의 최고의 명작 엄청난배우들	1
9998328	승범이 연기는 그냥 그였다. 연기잘하는 배우 민식형이 갑이지만 승범이도 내겐 연기잘하는 배우로 빠지지않는다.	1
7033455	이거 정말 재밌고 좋은드라마다.10점만점에 10점이다.	1
1095158	수정헌법 제1조에 대한 영화	1
9991800	반전있다는거만알고 봤는데 와....마지막에 이런 반전이라곤 생각도못했네;; 초반에 지루할수도있는데 배타는 순간부터 진짜 몰입해서봤음...인도영화는 명작이많은가보다 아무튼 진짜 재밌게봄	1
8620931	정말재미있습니다 쭉하지요 10 부작 너무 아쉬어요	1
7568402	여운이 너무 길다. 본디 프랑스 영화를 좋아하는데.. 이렇게 눈물 줄줄흘리면서 영화관 한관에 덩그러니 혼자 앉아 본 영화는 처음이다. 진짜 유태인학살은 매번 겪을 수록 너무 슬프고 무섭다. 다시는 이같은 일이 재반복되지 않길 바란다.	1
5218128	영화보다 더 영화같은 애니메이션의 걸작. 여운이 많이남는 작품.	1
8012382	드라마 전개상 어쩔 수 없이 답답한 부분은 있었지만 5명의 우정도 정말 보기 좋았고 SP까지 다 보고나니 결말도 맘에 들고 유쾌하고 기분 좋은 드라마라는 생각이 드네요. 초반에는 켄조역할이 좋았지만 SP까지 다 보고나니 츠루가 제일 매력적이고 좋아요.	1
6761200	견자단 영화는 무조건 보는거삼ㅋㅋ	1
9770526	시간의 뒤섞임, 관계의 뒤섞임. 역시 홍상수	1
7088102	집으로 돌아온 무어 중령의 얼굴이 잊혀지지 않는다.	1
9478725	이게 다른 엑스맨 영화보다 훨씬 재밌다 진심	1
9919765	그냥 좋네요 가슴저리게	1
5366278	평점 왜이렇게 낮지?	1
2919765	ㅋㅋ 나두 레이져생각밖에 오늘뫘는데 꽤재미있다	1
3759704	잔잔한 영화 기분이 묘해진다는...ㅎㅎ	1
9850563	배경이 공포/스릴을 주기에 최적화 됐다. 눈 쌓인 허허벌판, 폐허가 된 도시. 그 속에서 생존을 생각하면 감칠 맛이 난다. 숨 죽이며 본 영화.	1
2104569	진짜 잼있게 봤었는데 태어나서 처음 본 사극...	1
5207453	오 짱임 오늘봤음 재밋던데?	1
7306804	개인적으로 8점 후반대의 점수이나 평점이너무 낮아서 올리기위해 10점을 줌	1
10090348	이 영화는 보면 볼수록 새롭다. 씬 하나하나가 눈여겨 볼 가치가 있게 재미요소가 듬뿍 들어있고. 화면연출. 스토리연출. 연기. 뭐하나 빠지지 않는다. 한국영화의 보석중의 보석이다.	1
1288576	미켈란젤로 안토니오니 강렬했다.. 비해 소더버그는 지루	1
4167756	음악 영상 빠지는 것 없이 완벽하기만 하다	1
6943539	1편보다 2편이 더낳군	1
5981912	영화, 그 이상의 가치.	1
